Column 1,onwind,solar,state_id_fips,utc_datetime,demand_mwh,scaled_demand_mwh
2011/10/29 02:00:00,0.122,0,8,20111029T02,7712,6428.2
2011/10/29 03:00:00,0.185,0,8,20111029T03,7558.8,6300.5
2011/10/29 04:00:00,0.269,0,8,20111029T04,7270.2,6059.9
2011/10/29 05:00:00,0.358,0,8,20111029T05,6835.1,5697.2
2011/10/29 06:00:00,0.416,0,8,20111029T06,6418.1,5349.7
2011/10/29 07:00:00,0.435,0,8,20111029T07,6124.7,5105.1
2011/10/29 08:00:00,0.419,0,8,20111029T08,5963.8,4971
2011/10/29 09:00:00,0.412,0,8,20111029T09,5863.9,4887.8
2011/10/29 10:00:00,0.373,0,8,20111029T10,5832.1,4861.2
2011/10/29 11:00:00,0.362,0,8,20111029T11,5829.2,4858.8
2011/10/29 12:00:00,0.373,0,8,20111029T12,6044.7,5038.4
2011/10/29 13:00:00,0.386,0,8,20111029T13,6324.4,5271.6
2011/10/29 14:00:00,0.356,0.013,8,20111029T14,6570.8,5477
2011/10/29 15:00:00,0.279,0.198,8,20111029T15,6773.1,5645.6
2011/10/29 16:00:00,0.191,0.44,8,20111029T16,6897,5748.8
2011/10/29 17:00:00,0.163,0.605,8,20111029T17,6892.1,5744.8
2011/10/29 18:00:00,0.169,0.697,8,20111029T18,6911.6,5761
2011/10/29 19:00:00,0.206,0.713,8,20111029T19,6855.9,5714.6
2011/10/29 20:00:00,0.25,0.666,8,20111029T20,6751.2,5627.4
2011/10/29 21:00:00,0.293,0.574,8,20111029T21,6686.8,5573.7
2011/10/29 22:00:00,0.243,0.462,8,20111029T22,6697.8,5582.8
2011/10/29 23:00:00,0.281,0.307,8,20111029T23,6774.3,5646.6
2011/10/30 00:00:00,0.316,0.082,8,20111030T00,6954.7,5796.9
2011/10/30 01:00:00,0.372,0,8,20111030T01,7379.3,6150.8
2011/10/30 02:00:00,0.419,0,8,20111030T02,7382.8,6153.8
2011/10/30 03:00:00,0.484,0,8,20111030T03,7224,6021.4
2011/10/30 04:00:00,0.55,0,8,20111030T04,6933.4,5779.2
2011/10/30 05:00:00,0.577,0,8,20111030T05,6544.8,5455.3
2011/10/30 06:00:00,0.579,0,8,20111030T06,6170.2,5143
2011/10/30 07:00:00,0.522,0,8,20111030T07,5947.9,4957.8
2011/10/30 08:00:00,0.45,0,8,20111030T08,5874.6,4896.7
2011/10/30 09:00:00,0.373,0,8,20111030T09,5801.7,4835.9
2011/10/30 10:00:00,0.272,0,8,20111030T10,5813.9,4846
2011/10/30 11:00:00,0.173,0,8,20111030T11,5866.8,4890.1
2011/10/30 12:00:00,0.13,0,8,20111030T12,6026.6,5023.3
2011/10/30 13:00:00,0.109,0,8,20111030T13,6238.9,5200.3
2011/10/30 14:00:00,0.092,0.014,8,20111030T14,6331.6,5277.6
2011/10/30 15:00:00,0.059,0.214,8,20111030T15,6511.4,5427.4
2011/10/30 16:00:00,0.035,0.447,8,20111030T16,6621.2,5519
2011/10/30 17:00:00,0.034,0.611,8,20111030T17,6599.2,5500.6
2011/10/30 18:00:00,0.05,0.713,8,20111030T18,6644.1,5538
2011/10/30 19:00:00,0.068,0.758,8,20111030T19,6626.6,5523.4
2011/10/30 20:00:00,0.094,0.746,8,20111030T20,6582.1,5486.4
2011/10/30 21:00:00,0.121,0.679,8,20111030T21,6529,5442.1
2011/10/30 22:00:00,0.148,0.566,8,20111030T22,6524.3,5438.2
2011/10/30 23:00:00,0.091,0.405,8,20111030T23,6661.9,5552.9
2011/10/31 00:00:00,0.054,0.128,8,20111031T00,6915.6,5764.4
2011/10/31 01:00:00,0.066,0,8,20111031T01,7404.8,6172.1
2011/10/31 02:00:00,0.08,0,8,20111031T02,7487.6,6241.1
2011/10/31 03:00:00,0.095,0,8,20111031T03,7284.5,6071.8
2011/10/31 04:00:00,0.109,0,8,20111031T04,6958.9,5800.4
2011/10/31 05:00:00,0.118,0,8,20111031T05,6430.6,5360.1
2011/10/31 06:00:00,0.114,0,8,20111031T06,6084.4,5071.5
2011/10/31 07:00:00,0.113,0,8,20111031T07,5840.1,4867.9
2011/10/31 08:00:00,0.122,0,8,20111031T08,5743.2,4787.1
2011/10/31 09:00:00,0.136,0,8,20111031T09,5729,4775.3
2011/10/31 10:00:00,0.235,0,8,20111031T10,5741.7,4785.9
2011/10/31 11:00:00,0.265,0,8,20111031T11,5956.6,4965
2011/10/31 12:00:00,0.274,0,8,20111031T12,6446.1,5373
2011/10/31 13:00:00,0.269,0,8,20111031T13,7139.9,5951.3
2011/10/31 14:00:00,0.254,0.014,8,20111031T14,7422.7,6187
2011/10/31 15:00:00,0.2,0.21,8,20111031T15,7342.7,6120.4
2011/10/31 16:00:00,0.104,0.437,8,20111031T16,7262.9,6053.9
2011/10/31 17:00:00,0.091,0.597,8,20111031T17,7315.1,6097.4
2011/10/31 18:00:00,0.12,0.697,8,20111031T18,7258.9,6050.5
2011/10/31 19:00:00,0.147,0.741,8,20111031T19,7213.2,6012.4
2011/10/31 20:00:00,0.154,0.729,8,20111031T20,7205.1,6005.6
2011/10/31 21:00:00,0.146,0.661,8,20111031T21,7152.6,5961.9
2011/10/31 22:00:00,0.173,0.551,8,20111031T22,7144.9,5955.5
2011/10/31 23:00:00,0.158,0.393,8,20111031T23,7125.4,5939.2
2011/11/01 00:00:00,0.193,0.108,8,20111101T00,7260.6,6052
2011/11/01 01:00:00,0.222,0,8,20111101T01,7465.4,6222.6
2011/11/01 02:00:00,0.238,0,8,20111101T02,7366.4,6140.1
2011/11/01 03:00:00,0.275,0,8,20111101T03,7186.8,5990.4
2011/11/01 04:00:00,0.336,0,8,20111101T04,6858.4,5716.7
2011/11/01 05:00:00,0.373,0,8,20111101T05,6390.7,5326.9
2011/11/01 06:00:00,0.397,0,8,20111101T06,5987.9,4991.1
2011/11/01 07:00:00,0.394,0,8,20111101T07,5713.7,4762.5
2011/11/01 08:00:00,0.375,0,8,20111101T08,5616.3,4681.4
2011/11/01 09:00:00,0.343,0,8,20111101T09,5606.1,4672.8
2011/11/01 10:00:00,0.41,0,8,20111101T10,5655.4,4713.9
2011/11/01 11:00:00,0.398,0,8,20111101T11,5918.5,4933.2
2011/11/01 12:00:00,0.39,0,8,20111101T12,6434.1,5363
2011/11/01 13:00:00,0.383,0,8,20111101T13,7011.5,5844.3
2011/11/01 14:00:00,0.32,0.012,8,20111101T14,7291.5,6077.6
2011/11/01 15:00:00,0.2,0.197,8,20111101T15,7241.3,6035.9
2011/11/01 16:00:00,0.122,0.411,8,20111101T16,7268.6,6058.6
2011/11/01 17:00:00,0.074,0.559,8,20111101T17,7296.5,6081.9
2011/11/01 18:00:00,0.058,0.655,8,20111101T18,7269.2,6059.1
2011/11/01 19:00:00,0.065,0.685,8,20111101T19,7200.2,6001.6
2011/11/01 20:00:00,0.095,0.663,8,20111101T20,7128,5941.4
2011/11/01 21:00:00,0.139,0.588,8,20111101T21,7103.4,5920.9
2011/11/01 22:00:00,0.172,0.47,8,20111101T22,7132.7,5945.3
2011/11/01 23:00:00,0.29,0.309,8,20111101T23,7375,6147.3
2011/11/02 00:00:00,0.433,0.06,8,20111102T00,7693.4,6412.7
2011/11/02 01:00:00,0.597,0,8,20111102T01,8047,6707.4
2011/11/02 02:00:00,0.695,0,8,20111102T02,7949.4,6626.1
2011/11/02 03:00:00,0.753,0,8,20111102T03,7757.8,6466.4
2011/11/02 04:00:00,0.742,0,8,20111102T04,7322.3,6103.3
2011/11/02 05:00:00,0.771,0,8,20111102T05,6836.3,5698.3
2011/11/02 06:00:00,0.842,0,8,20111102T06,6451.8,5377.8
2011/11/02 07:00:00,0.868,0,8,20111102T07,6239.4,5200.8
2011/11/02 08:00:00,0.877,0,8,20111102T08,6114.1,5096.3
2011/11/02 09:00:00,0.876,0,8,20111102T09,6109.3,5092.3
2011/11/02 10:00:00,0.869,0,8,20111102T10,6199.1,5167.1
2011/11/02 11:00:00,0.839,0,8,20111102T11,6462.3,5386.5
2011/11/02 12:00:00,0.845,0,8,20111102T12,6930.1,5776.4
2011/11/02 13:00:00,0.849,0,8,20111102T13,7463.3,6220.9
2011/11/02 14:00:00,0.845,0,8,20111102T14,7784.8,6488.9
2011/11/02 15:00:00,0.847,0.066,8,20111102T15,7861.5,6552.8
2011/11/02 16:00:00,0.841,0.216,8,20111102T16,7829.1,6525.8
2011/11/02 17:00:00,0.826,0.382,8,20111102T17,7783.5,6487.8
2011/11/02 18:00:00,0.79,0.512,8,20111102T18,7808.2,6508.4
2011/11/02 19:00:00,0.745,0.597,8,20111102T19,7762.6,6470.4
2011/11/02 20:00:00,0.698,0.605,8,20111102T20,7595.6,6331.1
2011/11/02 21:00:00,0.64,0.57,8,20111102T21,7488.1,6241.6
2011/11/02 22:00:00,0.523,0.492,8,20111102T22,7472.6,6228.6
2011/11/02 23:00:00,0.372,0.395,8,20111102T23,7684.2,6405
2011/11/03 00:00:00,0.258,0.082,8,20111103T00,8001.3,6669.3
2011/11/03 01:00:00,0.201,0,8,20111103T01,8412.8,7012.3
2011/11/03 02:00:00,0.168,0,8,20111103T02,8380,6985
2011/11/03 03:00:00,0.178,0,8,20111103T03,8116.2,6765.1
2011/11/03 04:00:00,0.192,0,8,20111103T04,7705.3,6422.6
2011/11/03 05:00:00,0.224,0,8,20111103T05,7208.2,6008.3
2011/11/03 06:00:00,0.235,0,8,20111103T06,6787.8,5657.8
2011/11/03 07:00:00,0.218,0,8,20111103T07,6564.6,5471.8
2011/11/03 08:00:00,0.192,0,8,20111103T08,6475.2,5397.2
2011/11/03 09:00:00,0.174,0,8,20111103T09,6444.5,5371.7
2011/11/03 10:00:00,0.168,0,8,20111103T10,6482.7,5403.6
2011/11/03 11:00:00,0.174,0,8,20111103T11,6736.1,5614.8
2011/11/03 12:00:00,0.148,0,8,20111103T12,7186.1,5989.8
2011/11/03 13:00:00,0.129,0,8,20111103T13,7834.7,6530.5
2011/11/03 14:00:00,0.129,0.011,8,20111103T14,8087.4,6741.1
2011/11/03 15:00:00,0.115,0.216,8,20111103T15,7969.4,6642.8
2011/11/03 16:00:00,0.093,0.468,8,20111103T16,7823.6,6521.2
2011/11/03 17:00:00,0.105,0.646,8,20111103T17,7670.9,6393.9
2011/11/03 18:00:00,0.146,0.754,8,20111103T18,7523.8,6271.3
2011/11/03 19:00:00,0.207,0.801,8,20111103T19,7378.2,6150
2011/11/03 20:00:00,0.273,0.786,8,20111103T20,7258.1,6049.9
2011/11/03 21:00:00,0.349,0.716,8,20111103T21,7138.7,5950.3
2011/11/03 22:00:00,0.431,0.598,8,20111103T22,7130.6,5943.5
2011/11/03 23:00:00,0.551,0.427,8,20111103T23,7266.4,6056.8
2011/11/04 00:00:00,0.658,0.057,8,20111104T00,7636.4,6365.1
2011/11/04 01:00:00,0.708,0,8,20111104T01,8187.2,6824.3
2011/11/04 02:00:00,0.725,0,8,20111104T02,8153.6,6796.3
2011/11/04 03:00:00,0.715,0,8,20111104T03,7940.4,6618.6
2011/11/04 04:00:00,0.686,0,8,20111104T04,7532.9,6278.9
2011/11/04 05:00:00,0.651,0,8,20111104T05,7080.6,5901.9
2011/11/04 06:00:00,0.616,0,8,20111104T06,6591.9,5494.6
2011/11/04 07:00:00,0.586,0,8,20111104T07,6396.7,5331.8
2011/11/04 08:00:00,0.558,0,8,20111104T08,6257.9,5216.2
2011/11/04 09:00:00,0.524,0,8,20111104T09,6214.1,5179.6
2011/11/04 10:00:00,0.517,0,8,20111104T10,6242.1,5203
2011/11/04 11:00:00,0.473,0,8,20111104T11,6483.7,5404.4
2011/11/04 12:00:00,0.438,0,8,20111104T12,6854.9,5713.8
2011/11/04 13:00:00,0.399,0,8,20111104T13,7491,6244
2011/11/04 14:00:00,0.357,0.007,8,20111104T14,7751.6,6461.2
2011/11/04 15:00:00,0.277,0.17,8,20111104T15,7677.2,6399.2
2011/11/04 16:00:00,0.206,0.384,8,20111104T16,7650.1,6376.6
2011/11/04 17:00:00,0.177,0.533,8,20111104T17,7540.5,6285.2
2011/11/04 18:00:00,0.181,0.623,8,20111104T18,7377.3,6149.2
2011/11/04 19:00:00,0.212,0.645,8,20111104T19,7318.4,6100.1
2011/11/04 20:00:00,0.243,0.63,8,20111104T20,7253.1,6045.7
2011/11/04 21:00:00,0.289,0.564,8,20111104T21,7159.5,5967.6
2011/11/04 22:00:00,0.441,0.444,8,20111104T22,7092.8,5912.1
2011/11/04 23:00:00,0.585,0.296,8,20111104T23,7131.6,5944.4
2011/11/05 00:00:00,0.724,0.02,8,20111105T00,7398.5,6166.9
2011/11/05 01:00:00,0.794,0,8,20111105T01,7763.4,6471
2011/11/05 02:00:00,0.823,0,8,20111105T02,7649.3,6376
2011/11/05 03:00:00,0.842,0,8,20111105T03,7417.9,6183.1
2011/11/05 04:00:00,0.848,0,8,20111105T04,7090.2,5909.9
2011/11/05 05:00:00,0.851,0,8,20111105T05,6698.5,5583.4
2011/11/05 06:00:00,0.845,0,8,20111105T06,6309.9,5259.5
2011/11/05 07:00:00,0.827,0,8,20111105T07,6085.2,5072.2
2011/11/05 08:00:00,0.809,0,8,20111105T08,5924.7,4938.4
2011/11/05 09:00:00,0.801,0,8,20111105T09,5889.6,4909.2
2011/11/05 10:00:00,0.834,0,8,20111105T10,5864,4887.9
2011/11/05 11:00:00,0.804,0,8,20111105T11,5976.8,4981.9
2011/11/05 12:00:00,0.812,0,8,20111105T12,6080,5067.8
2011/11/05 13:00:00,0.833,0,8,20111105T13,6404.1,5338
2011/11/05 14:00:00,0.847,0.005,8,20111105T14,6626.4,5523.3
2011/11/05 15:00:00,0.857,0.109,8,20111105T15,6881.3,5735.8
2011/11/05 16:00:00,0.853,0.255,8,20111105T16,7065.5,5889.3
2011/11/05 17:00:00,0.848,0.37,8,20111105T17,7106.4,5923.4
2011/11/05 18:00:00,0.864,0.465,8,20111105T18,7093.9,5913
2011/11/05 19:00:00,0.868,0.479,8,20111105T19,6958.1,5799.8
2011/11/05 20:00:00,0.867,0.473,8,20111105T20,6845.3,5705.8
2011/11/05 21:00:00,0.854,0.407,8,20111105T21,6888.5,5741.8
2011/11/05 22:00:00,0.818,0.3,8,20111105T22,7000.6,5835.2
2011/11/05 23:00:00,0.825,0.213,8,20111105T23,7158.4,5966.7
2011/11/06 00:00:00,0.849,0.026,8,20111106T00,7423.4,6187.6
2011/11/06 01:00:00,0.865,0,8,20111106T01,7684.8,6405.5
2011/11/06 02:00:00,0.873,0,8,20111106T02,7555.8,6298
2011/11/06 03:00:00,0.841,0,8,20111106T03,7425.5,6189.4
2011/11/06 04:00:00,0.754,0,8,20111106T04,7137.1,5949
2011/11/06 05:00:00,0.617,0,8,20111106T05,6882.4,5736.7
2011/11/06 06:00:00,0.495,0,8,20111106T06,6518.8,5433.6
2011/11/06 07:00:00,0.41,0,8,20111106T07,6279.8,5234.4
2011/11/06 08:00:00,0.369,0,8,20111106T08,6135.6,5114.2
2011/11/06 09:00:00,0.347,0,8,20111106T09,6063.3,5053.9
2011/11/06 10:00:00,0.305,0,8,20111106T10,6073.4,5062.4
2011/11/06 11:00:00,0.278,0,8,20111106T11,6134.5,5113.3
2011/11/06 12:00:00,0.247,0,8,20111106T12,6124.6,5105
2011/11/06 13:00:00,0.224,0,8,20111106T13,6323.5,5270.9
2011/11/06 14:00:00,0.199,0.007,8,20111106T14,6524.3,5438.2
2011/11/06 15:00:00,0.148,0.174,8,20111106T15,6686.6,5573.5
2011/11/06 16:00:00,0.134,0.413,8,20111106T16,6897.4,5749.2
2011/11/06 17:00:00,0.162,0.602,8,20111106T17,6943.9,5788
2011/11/06 18:00:00,0.189,0.714,8,20111106T18,6902.2,5753.2
2011/11/06 19:00:00,0.198,0.759,8,20111106T19,6857.8,5716.2
2011/11/06 20:00:00,0.196,0.732,8,20111106T20,6852.1,5711.4
2011/11/06 21:00:00,0.168,0.651,8,20111106T21,6805.3,5672.4
2011/11/06 22:00:00,0.14,0.535,8,20111106T22,6804.1,5671.4
2011/11/06 23:00:00,0.144,0.373,8,20111106T23,6933.3,5779.1
2011/11/07 00:00:00,0.245,0.014,8,20111107T00,7367.9,6141.4
2011/11/07 01:00:00,0.33,0,8,20111107T01,7928,6608.3
2011/11/07 02:00:00,0.397,0,8,20111107T02,7963.1,6637.5
2011/11/07 03:00:00,0.393,0,8,20111107T03,7828.2,6525
2011/11/07 04:00:00,0.349,0,8,20111107T04,7536.3,6281.7
2011/11/07 05:00:00,0.306,0,8,20111107T05,7215.8,6014.6
2011/11/07 06:00:00,0.265,0,8,20111107T06,6738.8,5617
2011/11/07 07:00:00,0.217,0,8,20111107T07,6225.9,5189.5
2011/11/07 08:00:00,0.167,0,8,20111107T08,6073.4,5062.3
2011/11/07 09:00:00,0.127,0,8,20111107T09,6025.7,5022.6
2011/11/07 10:00:00,0.09,0,8,20111107T10,6068.8,5058.5
2011/11/07 11:00:00,0.082,0,8,20111107T11,6340.1,5284.7
2011/11/07 12:00:00,0.082,0,8,20111107T12,6738.2,5616.5
2011/11/07 13:00:00,0.083,0,8,20111107T13,7429.2,6192.5
2011/11/07 14:00:00,0.086,0.003,8,20111107T14,7631.8,6361.3
2011/11/07 15:00:00,0.06,0.124,8,20111107T15,7710.4,6426.8
2011/11/07 16:00:00,0.044,0.334,8,20111107T16,7623.9,6354.8
2011/11/07 17:00:00,0.05,0.519,8,20111107T17,7460,6218.1
2011/11/07 18:00:00,0.07,0.626,8,20111107T18,7335.3,6114.2
2011/11/07 19:00:00,0.096,0.642,8,20111107T19,7311.9,6094.7
2011/11/07 20:00:00,0.097,0.606,8,20111107T20,7269,6058.9
2011/11/07 21:00:00,0.068,0.522,8,20111107T21,7250.3,6043.4
2011/11/07 22:00:00,0.066,0.392,8,20111107T22,7332.9,6112.2
2011/11/07 23:00:00,0.081,0.206,8,20111107T23,7696.5,6415.3
2011/11/08 00:00:00,0.129,0.004,8,20111108T00,8296.2,6915.1
2011/11/08 01:00:00,0.167,0,8,20111108T01,8387.9,6991.5
2011/11/08 02:00:00,0.176,0,8,20111108T02,8167.7,6808
2011/11/08 03:00:00,0.163,0,8,20111108T03,7944.2,6621.7
2011/11/08 04:00:00,0.151,0,8,20111108T04,7495.6,6247.8
2011/11/08 05:00:00,0.15,0,8,20111108T05,6915.1,5763.9
2011/11/08 06:00:00,0.188,0,8,20111108T06,6531.7,5444.3
2011/11/08 07:00:00,0.226,0,8,20111108T07,6278.3,5233.1
2011/11/08 08:00:00,0.22,0,8,20111108T08,6151.6,5127.5
2011/11/08 09:00:00,0.221,0,8,20111108T09,6169.3,5142.3
2011/11/08 10:00:00,0.224,0,8,20111108T10,6198.1,5166.3
2011/11/08 11:00:00,0.232,0,8,20111108T11,6370.8,5310.2
2011/11/08 12:00:00,0.266,0,8,20111108T12,6753.4,5629.2
2011/11/08 13:00:00,0.281,0,8,20111108T13,7422.1,6186.6
2011/11/08 14:00:00,0.287,0,8,20111108T14,7593.2,6329.1
2011/11/08 15:00:00,0.305,0.08,8,20111108T15,7502,6253.1
2011/11/08 16:00:00,0.351,0.236,8,20111108T16,7424.8,6188.8
2011/11/08 17:00:00,0.376,0.414,8,20111108T17,7374.6,6146.9
2011/11/08 18:00:00,0.374,0.538,8,20111108T18,7284.8,6072.1
2011/11/08 19:00:00,0.354,0.64,8,20111108T19,7258.6,6050.3
2011/11/08 20:00:00,0.321,0.626,8,20111108T20,7195.5,5997.7
2011/11/08 21:00:00,0.315,0.583,8,20111108T21,7139.4,5950.9
2011/11/08 22:00:00,0.269,0.495,8,20111108T22,7223,6020.6
2011/11/08 23:00:00,0.193,0.376,8,20111108T23,7680.5,6401.9
2011/11/09 00:00:00,0.164,0.007,8,20111109T00,8366.5,6973.7
2011/11/09 01:00:00,0.154,0,8,20111109T01,8377.3,6982.7
2011/11/09 02:00:00,0.157,0,8,20111109T02,8247.5,6874.6
2011/11/09 03:00:00,0.189,0,8,20111109T03,8029.7,6693
2011/11/09 04:00:00,0.243,0,8,20111109T04,7591,6327.3
2011/11/09 05:00:00,0.29,0,8,20111109T05,7093.2,5912.4
2011/11/09 06:00:00,0.338,0,8,20111109T06,6624.7,5521.9
2011/11/09 07:00:00,0.387,0,8,20111109T07,6407.7,5341
2011/11/09 08:00:00,0.41,0,8,20111109T08,6306.3,5256.5
2011/11/09 09:00:00,0.421,0,8,20111109T09,6262.4,5219.9
2011/11/09 10:00:00,0.338,0,8,20111109T10,6327.1,5273.8
2011/11/09 11:00:00,0.324,0,8,20111109T11,6531.6,5444.2
2011/11/09 12:00:00,0.326,0,8,20111109T12,6917.7,5766.1
2011/11/09 13:00:00,0.32,0,8,20111109T13,7563.9,6304.7
2011/11/09 14:00:00,0.297,0.005,8,20111109T14,7731.4,6444.4
2011/11/09 15:00:00,0.222,0.18,8,20111109T15,7652.9,6378.9
2011/11/09 16:00:00,0.129,0.43,8,20111109T16,7523.8,6271.3
2011/11/09 17:00:00,0.119,0.618,8,20111109T17,7524.5,6271.9
2011/11/09 18:00:00,0.138,0.734,8,20111109T18,7410.6,6176.9
2011/11/09 19:00:00,0.155,0.785,8,20111109T19,7350.2,6126.6
2011/11/09 20:00:00,0.181,0.778,8,20111109T20,7229.4,6025.9
2011/11/09 21:00:00,0.197,0.707,8,20111109T21,7202.2,6003.2
2011/11/09 22:00:00,0.168,0.594,8,20111109T22,7269,6058.9
2011/11/09 23:00:00,0.106,0.432,8,20111109T23,7604.1,6338.3
2011/11/10 00:00:00,0.081,0.005,8,20111110T00,8385.7,6989.7
2011/11/10 01:00:00,0.092,0,8,20111110T01,8415.4,7014.5
2011/11/10 02:00:00,0.118,0,8,20111110T02,8317.5,6932.9
2011/11/10 03:00:00,0.137,0,8,20111110T03,8126.7,6773.9
2011/11/10 04:00:00,0.141,0,8,20111110T04,7710.8,6427.2
2011/11/10 05:00:00,0.145,0,8,20111110T05,7206.4,6006.7
2011/11/10 06:00:00,0.153,0,8,20111110T06,6763.2,5637.4
2011/11/10 07:00:00,0.163,0,8,20111110T07,6530.1,5443
2011/11/10 08:00:00,0.179,0,8,20111110T08,6367.2,5307.3
2011/11/10 09:00:00,0.205,0,8,20111110T09,6294.4,5246.5
2011/11/10 10:00:00,0.242,0,8,20111110T10,6419,5350.4
2011/11/10 11:00:00,0.244,0,8,20111110T11,6612,5511.3
2011/11/10 12:00:00,0.254,0,8,20111110T12,6964.6,5805.2
2011/11/10 13:00:00,0.245,0,8,20111110T13,7597.7,6332.9
2011/11/10 14:00:00,0.235,0.004,8,20111110T14,7715.1,6430.7
2011/11/10 15:00:00,0.207,0.184,8,20111110T15,7664.7,6388.7
2011/11/10 16:00:00,0.13,0.439,8,20111110T16,7592.2,6328.3
2011/11/10 17:00:00,0.085,0.616,8,20111110T17,7519.1,6267.4
2011/11/10 18:00:00,0.073,0.723,8,20111110T18,7388.2,6158.3
2011/11/10 19:00:00,0.08,0.772,8,20111110T19,7298.9,6083.8
2011/11/10 20:00:00,0.102,0.761,8,20111110T20,7253.3,6045.8
2011/11/10 21:00:00,0.126,0.691,8,20111110T21,7202.8,6003.8
2011/11/10 22:00:00,0.159,0.582,8,20111110T22,7215.9,6014.7
2011/11/10 23:00:00,0.228,0.424,8,20111110T23,7517.1,6265.8
2011/11/11 00:00:00,0.329,0.002,8,20111111T00,8168.2,6808.5
2011/11/11 01:00:00,0.394,0,8,20111111T01,8156.2,6798.4
2011/11/11 02:00:00,0.446,0,8,20111111T02,8007.5,6674.5
2011/11/11 03:00:00,0.462,0,8,20111111T03,7848.1,6541.6
2011/11/11 04:00:00,0.461,0,8,20111111T04,7456.2,6214.9
2011/11/11 05:00:00,0.436,0,8,20111111T05,6988.8,5825.3
2011/11/11 06:00:00,0.418,0,8,20111111T06,6566.9,5473.7
2011/11/11 07:00:00,0.402,0,8,20111111T07,6305.3,5255.7
2011/11/11 08:00:00,0.422,0,8,20111111T08,6155.3,5130.6
2011/11/11 09:00:00,0.442,0,8,20111111T09,6087.6,5074.2
2011/11/11 10:00:00,0.475,0,8,20111111T10,6135.9,5114.4
2011/11/11 11:00:00,0.458,0,8,20111111T11,6275.7,5231
2011/11/11 12:00:00,0.444,0,8,20111111T12,6664.4,5555
2011/11/11 13:00:00,0.414,0,8,20111111T13,7149.5,5959.3
2011/11/11 14:00:00,0.383,0.003,8,20111111T14,7373.2,6145.8
2011/11/11 15:00:00,0.31,0.142,8,20111111T15,7466.4,6223.5
2011/11/11 16:00:00,0.183,0.37,8,20111111T16,7396.8,6165.5
2011/11/11 17:00:00,0.097,0.534,8,20111111T17,7322.3,6103.4
2011/11/11 18:00:00,0.061,0.637,8,20111111T18,7260.8,6052.1
2011/11/11 19:00:00,0.048,0.708,8,20111111T19,7202.6,6003.6
2011/11/11 20:00:00,0.044,0.69,8,20111111T20,7145.2,5955.8
2011/11/11 21:00:00,0.047,0.572,8,20111111T21,7109.4,5925.9
2011/11/11 22:00:00,0.086,0.396,8,20111111T22,7183.9,5988
2011/11/11 23:00:00,0.154,0.23,8,20111111T23,7465.9,6223.1
2011/11/12 00:00:00,0.274,0,8,20111112T00,7901.6,6586.2
2011/11/12 01:00:00,0.379,0,8,20111112T01,7852.4,6545.2
2011/11/12 02:00:00,0.449,0,8,20111112T02,7734.5,6446.9
2011/11/12 03:00:00,0.477,0,8,20111112T03,7554.3,6296.7
2011/11/12 04:00:00,0.487,0,8,20111112T04,7172,5978
2011/11/12 05:00:00,0.468,0,8,20111112T05,6764,5638
2011/11/12 06:00:00,0.453,0,8,20111112T06,6427.2,5357.2
2011/11/12 07:00:00,0.456,0,8,20111112T07,6137.9,5116.1
2011/11/12 08:00:00,0.486,0,8,20111112T08,5981.6,4985.8
2011/11/12 09:00:00,0.576,0,8,20111112T09,5890.7,4910.1
2011/11/12 10:00:00,0.631,0,8,20111112T10,5881.1,4902.1
2011/11/12 11:00:00,0.677,0,8,20111112T11,5967.2,4973.9
2011/11/12 12:00:00,0.707,0,8,20111112T12,6160.5,5135
2011/11/12 13:00:00,0.725,0,8,20111112T13,6313.7,5262.7
2011/11/12 14:00:00,0.711,0.002,8,20111112T14,6467.4,5390.8
2011/11/12 15:00:00,0.681,0.122,8,20111112T15,6728,5608
2011/11/12 16:00:00,0.583,0.321,8,20111112T16,6869.2,5725.7
2011/11/12 17:00:00,0.501,0.473,8,20111112T17,6889.8,5742.8
2011/11/12 18:00:00,0.516,0.578,8,20111112T18,6946.4,5790
2011/11/12 19:00:00,0.507,0.622,8,20111112T19,6890.6,5743.5
2011/11/12 20:00:00,0.472,0.558,8,20111112T20,6773.2,5645.7
2011/11/12 21:00:00,0.459,0.496,8,20111112T21,6706.9,5590.4
2011/11/12 22:00:00,0.416,0.403,8,20111112T22,6782.7,5653.6
2011/11/12 23:00:00,0.527,0.287,8,20111112T23,7073.7,5896.1
2011/11/13 00:00:00,0.728,0,8,20111113T00,7713,6429
2011/11/13 01:00:00,0.823,0,8,20111113T01,7675.4,6397.7
2011/11/13 02:00:00,0.836,0,8,20111113T02,7488,6241.4
2011/11/13 03:00:00,0.841,0,8,20111113T03,7302.9,6087.1
2011/11/13 04:00:00,0.849,0,8,20111113T04,6993.5,5829.3
2011/11/13 05:00:00,0.877,0,8,20111113T05,6553.7,5462.7
2011/11/13 06:00:00,0.883,0,8,20111113T06,6254.1,5212.9
2011/11/13 07:00:00,0.856,0,8,20111113T07,5978.9,4983.6
2011/11/13 08:00:00,0.807,0,8,20111113T08,5842.2,4869.6
2011/11/13 09:00:00,0.748,0,8,20111113T09,5751.3,4793.8
2011/11/13 10:00:00,0.633,0,8,20111113T10,5770.4,4809.8
2011/11/13 11:00:00,0.56,0,8,20111113T11,5796.5,4831.6
2011/11/13 12:00:00,0.42,0,8,20111113T12,5954.8,4963.5
2011/11/13 13:00:00,0.301,0,8,20111113T13,6017.1,5015.4
