Column 1,onwind,solar,state_id_fips,utc_datetime,Year,demand_mwh,scaled_demand_mwh
2011-09-17T00:00:00,0.371,0.403,6,20110917T00,2011,40795.1,34814.7
2011-09-17T01:00:00,0.367,0.216,6,20110917T01,2011,39953.6,34096.6
2011-09-17T02:00:00,0.349,0.012,6,20110917T02,2011,39240.2,33487.7
2011-09-17T03:00:00,0.345,0,6,20110917T03,2011,40245.3,34345.5
2011-09-17T04:00:00,0.322,0,6,20110917T04,2011,39549.3,33751.5
2011-09-17T05:00:00,0.283,0,6,20110917T05,2011,37703.1,32176
2011-09-17T06:00:00,0.252,0,6,20110917T06,2011,35048.9,29910.9
2011-09-17T07:00:00,0.228,0,6,20110917T07,2011,32409.9,27658.7
2011-09-17T08:00:00,0.21,0,6,20110917T08,2011,30800.5,26285.3
2011-09-17T09:00:00,0.196,0,6,20110917T09,2011,29475,25154.1
2011-09-17T10:00:00,0.17,0,6,20110917T10,2011,28788.4,24568.1
2011-09-17T11:00:00,0.151,0,6,20110917T11,2011,28512.6,24332.8
2011-09-17T12:00:00,0.134,0,6,20110917T12,2011,28385.6,24224.4
2011-09-17T13:00:00,0.12,0,6,20110917T13,2011,28907,24669.4
2011-09-17T14:00:00,0.111,0.001,6,20110917T14,2011,29965.8,25572.9
2011-09-17T15:00:00,0.095,0.089,6,20110917T15,2011,30843.4,26321.9
2011-09-17T16:00:00,0.074,0.281,6,20110917T16,2011,32337.7,27597.1
2011-09-17T17:00:00,0.072,0.462,6,20110917T17,2011,33688.8,28750.2
2011-09-17T18:00:00,0.076,0.602,6,20110917T18,2011,34827.1,29721.6
2011-09-17T19:00:00,0.088,0.689,6,20110917T19,2011,35375.6,30189.7
2011-09-17T20:00:00,0.107,0.727,6,20110917T20,2011,35872.7,30613.9
2011-09-17T21:00:00,0.124,0.714,6,20110917T21,2011,36355.5,31026
2011-09-17T22:00:00,0.117,0.66,6,20110917T22,2011,36757.5,31369
2011-09-17T23:00:00,0.126,0.558,6,20110917T23,2011,37407.4,31923.7
2011-09-18T00:00:00,0.137,0.409,6,20110918T00,2011,37872.2,32320.3
2011-09-18T01:00:00,0.138,0.217,6,20110918T01,2011,37895.9,32340.5
2011-09-18T02:00:00,0.146,0.01,6,20110918T02,2011,37688.2,32163.3
2011-09-18T03:00:00,0.147,0,6,20110918T03,2011,39036.3,33313.7
2011-09-18T04:00:00,0.141,0,6,20110918T04,2011,38629.8,32966.9
2011-09-18T05:00:00,0.126,0,6,20110918T05,2011,36854.5,31451.8
2011-09-18T06:00:00,0.114,0,6,20110918T06,2011,34311.7,29281.7
2011-09-18T07:00:00,0.105,0,6,20110918T07,2011,31708,27059.7
2011-09-18T08:00:00,0.102,0,6,20110918T08,2011,29921.4,25535
2011-09-18T09:00:00,0.097,0,6,20110918T09,2011,28892.1,24656.6
2011-09-18T10:00:00,0.086,0,6,20110918T10,2011,27954.4,23856.4
2011-09-18T11:00:00,0.082,0,6,20110918T11,2011,27461.8,23436.1
2011-09-18T12:00:00,0.083,0,6,20110918T12,2011,27642,23589.8
2011-09-18T13:00:00,0.082,0,6,20110918T13,2011,27674.3,23617.4
2011-09-18T14:00:00,0.076,0.001,6,20110918T14,2011,28379.7,24219.3
2011-09-18T15:00:00,0.067,0.092,6,20110918T15,2011,28661.2,24459.6
2011-09-18T16:00:00,0.056,0.287,6,20110918T16,2011,30005.6,25606.9
2011-09-18T17:00:00,0.049,0.465,6,20110918T17,2011,31516.6,26896.4
2011-09-18T18:00:00,0.049,0.598,6,20110918T18,2011,33282.5,28403.4
2011-09-18T19:00:00,0.059,0.681,6,20110918T19,2011,34830.9,29724.8
2011-09-18T20:00:00,0.072,0.717,6,20110918T20,2011,36201.8,30894.8
2011-09-18T21:00:00,0.084,0.704,6,20110918T21,2011,37716.3,32187.2
2011-09-18T22:00:00,0.083,0.647,6,20110918T22,2011,39315.7,33552.2
2011-09-18T23:00:00,0.096,0.546,6,20110918T23,2011,40792.9,34812.8
2011-09-19T00:00:00,0.102,0.398,6,20110919T00,2011,41807.3,35678.5
2011-09-19T01:00:00,0.106,0.21,6,20110919T01,2011,42184.7,36000.6
2011-09-19T02:00:00,0.114,0.009,6,20110919T02,2011,41831.2,35698.9
2011-09-19T03:00:00,0.116,0,6,20110919T03,2011,42609.1,36362.7
2011-09-19T04:00:00,0.11,0,6,20110919T04,2011,41625.1,35523
2011-09-19T05:00:00,0.104,0,6,20110919T05,2011,38803.2,33114.8
2011-09-19T06:00:00,0.097,0,6,20110919T06,2011,35124.3,29975.2
2011-09-19T07:00:00,0.09,0,6,20110919T07,2011,31988.8,27299.4
2011-09-19T08:00:00,0.082,0,6,20110919T08,2011,29949.1,25558.7
2011-09-19T09:00:00,0.077,0,6,20110919T09,2011,28886.9,24652.2
2011-09-19T10:00:00,0.074,0,6,20110919T10,2011,28360.4,24202.9
2011-09-19T11:00:00,0.072,0,6,20110919T11,2011,28561.8,24374.8
2011-09-19T12:00:00,0.075,0,6,20110919T12,2011,28964.1,24718.1
2011-09-19T13:00:00,0.074,0,6,20110919T13,2011,30792.9,26278.8
2011-09-19T14:00:00,0.066,0.001,6,20110919T14,2011,33495.8,28585.5
2011-09-19T15:00:00,0.057,0.09,6,20110919T15,2011,35471.4,30271.5
2011-09-19T16:00:00,0.05,0.283,6,20110919T16,2011,37635.2,32118.1
2011-09-19T17:00:00,0.045,0.461,6,20110919T17,2011,39797.1,33963
2011-09-19T18:00:00,0.046,0.593,6,20110919T18,2011,41768,35645
2011-09-19T19:00:00,0.053,0.675,6,20110919T19,2011,43752.6,37338.7
2011-09-19T20:00:00,0.062,0.71,6,20110919T20,2011,45456.2,38792.5
2011-09-19T21:00:00,0.072,0.697,6,20110919T21,2011,47363,40419.8
2011-09-19T22:00:00,0.075,0.632,6,20110919T22,2011,48732.1,41588.1
2011-09-19T23:00:00,0.082,0.535,6,20110919T23,2011,49949.1,42626.8
2011-09-20T00:00:00,0.087,0.386,6,20110920T00,2011,50400,43011.5
2011-09-20T01:00:00,0.09,0.202,6,20110920T01,2011,49493.9,42238.3
2011-09-20T02:00:00,0.097,0.008,6,20110920T02,2011,47934.4,40907.4
2011-09-20T03:00:00,0.1,0,6,20110920T03,2011,47860.5,40844.3
2011-09-20T04:00:00,0.099,0,6,20110920T04,2011,45973.2,39233.8
2011-09-20T05:00:00,0.096,0,6,20110920T05,2011,42505.2,36274.1
2011-09-20T06:00:00,0.095,0,6,20110920T06,2011,38089.6,32505.8
2011-09-20T07:00:00,0.092,0,6,20110920T07,2011,34386.1,29345.3
2011-09-20T08:00:00,0.089,0,6,20110920T08,2011,31801.3,27139.3
2011-09-20T09:00:00,0.085,0,6,20110920T09,2011,30324.7,25879.2
2011-09-20T10:00:00,0.08,0,6,20110920T10,2011,29826.5,25454.1
2011-09-20T11:00:00,0.068,0,6,20110920T11,2011,29487.2,25164.5
2011-09-20T12:00:00,0.064,0,6,20110920T12,2011,30090.3,25679.2
2011-09-20T13:00:00,0.064,0,6,20110920T13,2011,31595.2,26963.5
2011-09-20T14:00:00,0.062,0.001,6,20110920T14,2011,34429.7,29382.5
2011-09-20T15:00:00,0.055,0.089,6,20110920T15,2011,36450.2,31106.7
2011-09-20T16:00:00,0.046,0.282,6,20110920T16,2011,38130.3,32540.5
2011-09-20T17:00:00,0.039,0.46,6,20110920T17,2011,39842.5,34001.7
2011-09-20T18:00:00,0.039,0.591,6,20110920T18,2011,41893.8,35752.4
2011-09-20T19:00:00,0.045,0.675,6,20110920T19,2011,43519.5,37139.7
2011-09-20T20:00:00,0.064,0.709,6,20110920T20,2011,45287.1,38648.2
2011-09-20T21:00:00,0.086,0.688,6,20110920T21,2011,47280.1,40349
2011-09-20T22:00:00,0.091,0.636,6,20110920T22,2011,48858.2,41695.8
2011-09-20T23:00:00,0.11,0.533,6,20110920T23,2011,50106.9,42761.5
2011-09-21T00:00:00,0.122,0.387,6,20110921T00,2011,50395.7,43007.9
2011-09-21T01:00:00,0.127,0.203,6,20110921T01,2011,49300.1,42072.9
2011-09-21T02:00:00,0.133,0.008,6,20110921T02,2011,47650.9,40665.5
2011-09-21T03:00:00,0.133,0,6,20110921T03,2011,47724.4,40728.2
2011-09-21T04:00:00,0.13,0,6,20110921T04,2011,45840.6,39120.5
2011-09-21T05:00:00,0.126,0,6,20110921T05,2011,42361.9,36151.8
2011-09-21T06:00:00,0.12,0,6,20110921T06,2011,37925.8,32366
2011-09-21T07:00:00,0.107,0,6,20110921T07,2011,34253.3,29231.9
2011-09-21T08:00:00,0.09,0,6,20110921T08,2011,31916.7,27237.9
2011-09-21T09:00:00,0.08,0,6,20110921T09,2011,30491.4,26021.5
2011-09-21T10:00:00,0.065,0,6,20110921T10,2011,29847,25471.6
2011-09-21T11:00:00,0.057,0,6,20110921T11,2011,29541.7,25211
2011-09-21T12:00:00,0.058,0,6,20110921T12,2011,30060.9,25654.1
2011-09-21T13:00:00,0.064,0,6,20110921T13,2011,31530.3,26908.1
2011-09-21T14:00:00,0.065,0.001,6,20110921T14,2011,34451.8,29401.3
2011-09-21T15:00:00,0.061,0.089,6,20110921T15,2011,36185.6,30880.9
2011-09-21T16:00:00,0.053,0.282,6,20110921T16,2011,37933.5,32372.6
2011-09-21T17:00:00,0.047,0.459,6,20110921T17,2011,39927.7,34074.5
2011-09-21T18:00:00,0.047,0.592,6,20110921T18,2011,42055.5,35890.4
2011-09-21T19:00:00,0.052,0.673,6,20110921T19,2011,44035.3,37579.9
2011-09-21T20:00:00,0.065,0.702,6,20110921T20,2011,45804.8,39090
2011-09-21T21:00:00,0.083,0.688,6,20110921T21,2011,47869.5,40852
2011-09-21T22:00:00,0.102,0.623,6,20110921T22,2011,49062.1,41869.8
2011-09-21T23:00:00,0.11,0.522,6,20110921T23,2011,49915,42597.6
2011-09-22T00:00:00,0.11,0.379,6,20110922T00,2011,50237.9,42873.3
2011-09-22T01:00:00,0.105,0.197,6,20110922T01,2011,49138.2,41934.8
2011-09-22T02:00:00,0.115,0.006,6,20110922T02,2011,47554.6,40583.3
2011-09-22T03:00:00,0.127,0,6,20110922T03,2011,47751.8,40751.6
2011-09-22T04:00:00,0.134,0,6,20110922T04,2011,45819.7,39102.8
2011-09-22T05:00:00,0.129,0,6,20110922T05,2011,42353.1,36144.3
2011-09-22T06:00:00,0.117,0,6,20110922T06,2011,37932.9,32372.1
2011-09-22T07:00:00,0.103,0,6,20110922T07,2011,34135.1,29131
2011-09-22T08:00:00,0.1,0,6,20110922T08,2011,31829.8,27163.6
2011-09-22T09:00:00,0.101,0,6,20110922T09,2011,30755.9,26247.2
2011-09-22T10:00:00,0.079,0,6,20110922T10,2011,29726.3,25368.6
2011-09-22T11:00:00,0.059,0,6,20110922T11,2011,29370.9,25065.2
2011-09-22T12:00:00,0.055,0,6,20110922T12,2011,29888.9,25507.4
2011-09-22T13:00:00,0.062,0,6,20110922T13,2011,31347.4,26752
2011-09-22T14:00:00,0.066,0,6,20110922T14,2011,34345.3,29310.4
2011-09-22T15:00:00,0.063,0.088,6,20110922T15,2011,36333.3,31007
2011-09-22T16:00:00,0.056,0.28,6,20110922T16,2011,38010.8,32438.6
2011-09-22T17:00:00,0.05,0.455,6,20110922T17,2011,39959,34101.2
2011-09-22T18:00:00,0.049,0.589,6,20110922T18,2011,41870.5,35732.5
2011-09-22T19:00:00,0.053,0.67,6,20110922T19,2011,43595.2,37204.3
2011-09-22T20:00:00,0.062,0.7,6,20110922T20,2011,45331.7,38686.3
2011-09-22T21:00:00,0.075,0.68,6,20110922T21,2011,47464.5,40506.4
2011-09-22T22:00:00,0.091,0.619,6,20110922T22,2011,49006.2,41822.1
2011-09-22T23:00:00,0.096,0.519,6,20110922T23,2011,50041.1,42705.3
2011-09-23T00:00:00,0.095,0.379,6,20110923T00,2011,50249.5,42883.2
2011-09-23T01:00:00,0.098,0.201,6,20110923T01,2011,49427,42181.2
2011-09-23T02:00:00,0.107,0.003,6,20110923T02,2011,47966.1,40934.4
2011-09-23T03:00:00,0.104,0,6,20110923T03,2011,48065.8,41019.6
2011-09-23T04:00:00,0.101,0,6,20110923T04,2011,46277.6,39493.5
2011-09-23T05:00:00,0.093,0,6,20110923T05,2011,42842.5,36561.9
2011-09-23T06:00:00,0.085,0,6,20110923T06,2011,38595.5,32937.6
2011-09-23T07:00:00,0.077,0,6,20110923T07,2011,34817,29713
2011-09-23T08:00:00,0.072,0,6,20110923T08,2011,32576.5,27800.9
2011-09-23T09:00:00,0.067,0,6,20110923T09,2011,31176.4,26606
2011-09-23T10:00:00,0.056,0,6,20110923T10,2011,30208.4,25780
2011-09-23T11:00:00,0.05,0,6,20110923T11,2011,29813,25442.5
2011-09-23T12:00:00,0.058,0,6,20110923T12,2011,30318.8,25874.2
2011-09-23T13:00:00,0.066,0,6,20110923T13,2011,31558.4,26932.1
2011-09-23T14:00:00,0.069,0,6,20110923T14,2011,34582.2,29512.6
2011-09-23T15:00:00,0.068,0.083,6,20110923T15,2011,36605.4,31239.2
2011-09-23T16:00:00,0.059,0.272,6,20110923T16,2011,38496.3,32852.9
2011-09-23T17:00:00,0.049,0.448,6,20110923T17,2011,40540.1,34597.1
2011-09-23T18:00:00,0.046,0.579,6,20110923T18,2011,42696.6,36437.5
2011-09-23T19:00:00,0.053,0.647,6,20110923T19,2011,44618.3,38077.4
2011-09-23T20:00:00,0.066,0.671,6,20110923T20,2011,46258.6,39477.3
2011-09-23T21:00:00,0.08,0.657,6,20110923T21,2011,48075.7,41028
2011-09-23T22:00:00,0.11,0.605,6,20110923T22,2011,49652.9,42374
2011-09-23T23:00:00,0.128,0.494,6,20110923T23,2011,50560.7,43148.7
2011-09-24T00:00:00,0.132,0.356,6,20110924T00,2011,50465,43067
2011-09-24T01:00:00,0.119,0.181,6,20110924T01,2011,48888.4,41721.6
2011-09-24T02:00:00,0.107,0.002,6,20110924T02,2011,46991.2,40102.5
2011-09-24T03:00:00,0.087,0,6,20110924T03,2011,46722.3,39873
2011-09-24T04:00:00,0.067,0,6,20110924T04,2011,45008.2,38410.1
2011-09-24T05:00:00,0.054,0,6,20110924T05,2011,42183.4,35999.5
2011-09-24T06:00:00,0.057,0,6,20110924T06,2011,38691.6,33019.5
2011-09-24T07:00:00,0.064,0,6,20110924T07,2011,35209.9,30048.3
2011-09-24T08:00:00,0.063,0,6,20110924T08,2011,32762.2,27959.4
2011-09-24T09:00:00,0.055,0,6,20110924T09,2011,31184.1,26612.7
2011-09-24T10:00:00,0.051,0,6,20110924T10,2011,30178.9,25754.8
2011-09-24T11:00:00,0.043,0,6,20110924T11,2011,29775.9,25410.9
2011-09-24T12:00:00,0.044,0,6,20110924T12,2011,29691.8,25339.1
2011-09-24T13:00:00,0.041,0,6,20110924T13,2011,30325.4,25879.8
2011-09-24T14:00:00,0.035,0,6,20110924T14,2011,31371.5,26772.6
2011-09-24T15:00:00,0.029,0.073,6,20110924T15,2011,32231.8,27506.8
2011-09-24T16:00:00,0.02,0.255,6,20110924T16,2011,33816.9,28859.4
2011-09-24T17:00:00,0.026,0.42,6,20110924T17,2011,35557,30344.5
2011-09-24T18:00:00,0.038,0.551,6,20110924T18,2011,37129.3,31686.3
2011-09-24T19:00:00,0.062,0.628,6,20110924T19,2011,38120.5,32532.2
2011-09-24T20:00:00,0.102,0.659,6,20110924T20,2011,38934.4,33226.8
2011-09-24T21:00:00,0.139,0.632,6,20110924T21,2011,39506.1,33714.7
2011-09-24T22:00:00,0.165,0.564,6,20110924T22,2011,39894.2,34045.9
2011-09-24T23:00:00,0.205,0.457,6,20110924T23,2011,40112.7,34232.4
2011-09-25T00:00:00,0.231,0.319,6,20110925T00,2011,39974.3,34114.2
2011-09-25T01:00:00,0.226,0.162,6,20110925T01,2011,39203.1,33456.1
2011-09-25T02:00:00,0.226,0.001,6,20110925T02,2011,38635.8,32972
2011-09-25T03:00:00,0.227,0,6,20110925T03,2011,39741.1,33915.3
2011-09-25T04:00:00,0.221,0,6,20110925T04,2011,38891.4,33190.1
2011-09-25T05:00:00,0.205,0,6,20110925T05,2011,36962.9,31544.3
2011-09-25T06:00:00,0.199,0,6,20110925T06,2011,34392.1,29350.4
2011-09-25T07:00:00,0.203,0,6,20110925T07,2011,31798.9,27137.3
2011-09-25T08:00:00,0.202,0,6,20110925T08,2011,29995.3,25598.1
2011-09-25T09:00:00,0.198,0,6,20110925T09,2011,29281,24988.5
2011-09-25T10:00:00,0.178,0,6,20110925T10,2011,28426.1,24258.9
2011-09-25T11:00:00,0.17,0,6,20110925T11,2011,27781.6,23708.9
2011-09-25T12:00:00,0.156,0,6,20110925T12,2011,27759.7,23690.3
2011-09-25T13:00:00,0.142,0,6,20110925T13,2011,28126.4,24003.2
2011-09-25T14:00:00,0.133,0,6,20110925T14,2011,28783.9,24564.3
2011-09-25T15:00:00,0.123,0.066,6,20110925T15,2011,29203,24922
2011-09-25T16:00:00,0.111,0.215,6,20110925T16,2011,30631.8,26141.3
2011-09-25T17:00:00,0.118,0.357,6,20110925T17,2011,32143.7,27431.5
2011-09-25T18:00:00,0.126,0.476,6,20110925T18,2011,33416.7,28518
2011-09-25T19:00:00,0.143,0.561,6,20110925T19,2011,34174.1,29164.4
2011-09-25T20:00:00,0.164,0.595,6,20110925T20,2011,34472.7,29419.1
2011-09-25T21:00:00,0.19,0.575,6,20110925T21,2011,34746.3,29652.6
2011-09-25T22:00:00,0.18,0.524,6,20110925T22,2011,34883.6,29769.8
2011-09-25T23:00:00,0.209,0.414,6,20110925T23,2011,35160.7,30006.3
2011-09-26T00:00:00,0.226,0.304,6,20110926T00,2011,35464.3,30265.4
2011-09-26T01:00:00,0.222,0.159,6,20110926T01,2011,35752.2,30511.1
2011-09-26T02:00:00,0.209,0,6,20110926T02,2011,36453,31109.2
2011-09-26T03:00:00,0.2,0,6,20110926T03,2011,38454.3,32817.1
2011-09-26T04:00:00,0.19,0,6,20110926T04,2011,37778.4,32240.2
2011-09-26T05:00:00,0.175,0,6,20110926T05,2011,35668.4,30439.6
2011-09-26T06:00:00,0.163,0,6,20110926T06,2011,32894.1,28072
2011-09-26T07:00:00,0.155,0,6,20110926T07,2011,30374.5,25921.7
2011-09-26T08:00:00,0.148,0,6,20110926T08,2011,28980.7,24732.3
2011-09-26T09:00:00,0.146,0,6,20110926T09,2011,27959.5,23860.8
2011-09-26T10:00:00,0.121,0,6,20110926T10,2011,27410.8,23392.5
2011-09-26T11:00:00,0.122,0,6,20110926T11,2011,27421.7,23401.8
2011-09-26T12:00:00,0.119,0,6,20110926T12,2011,28260.1,24117.3
2011-09-26T13:00:00,0.114,0,6,20110926T13,2011,29938.7,25549.8
2011-09-26T14:00:00,0.103,0,6,20110926T14,2011,32772.2,27967.9
2011-09-26T15:00:00,0.089,0.077,6,20110926T15,2011,34912.1,29794.2
2011-09-26T16:00:00,0.072,0.266,6,20110926T16,2011,36450.8,31107.3
2011-09-26T17:00:00,0.064,0.452,6,20110926T17,2011,37763.3,32227.3
2011-09-26T18:00:00,0.066,0.59,6,20110926T18,2011,38975.7,33262
2011-09-26T19:00:00,0.076,0.672,6,20110926T19,2011,39697.8,33878.3
2011-09-26T20:00:00,0.092,0.711,6,20110926T20,2011,40115,34234.3
2011-09-26T21:00:00,0.116,0.699,6,20110926T21,2011,41006.4,34995
2011-09-26T22:00:00,0.099,0.645,6,20110926T22,2011,41534.2,35445.4
2011-09-26T23:00:00,0.111,0.541,6,20110926T23,2011,41957.6,35806.8
2011-09-27T00:00:00,0.127,0.39,6,20110927T00,2011,42049.7,35885.4
2011-09-27T01:00:00,0.134,0.203,6,20110927T01,2011,41529,35441
2011-09-27T02:00:00,0.138,0,6,20110927T02,2011,41181.1,35144.2
2011-09-27T03:00:00,0.133,0,6,20110927T03,2011,42670.1,36414.8
2011-09-27T04:00:00,0.123,0,6,20110927T04,2011,41606.7,35507.3
2011-09-27T05:00:00,0.118,0,6,20110927T05,2011,38818.5,33127.8
2011-09-27T06:00:00,0.118,0,6,20110927T06,2011,35210.6,30048.8
2011-09-27T07:00:00,0.123,0,6,20110927T07,2011,32046.5,27348.7
2011-09-27T08:00:00,0.126,0,6,20110927T08,2011,29972.9,25579
2011-09-27T09:00:00,0.126,0,6,20110927T09,2011,28662.6,24460.8
2011-09-27T10:00:00,0.112,0,6,20110927T10,2011,28254.1,24112.2
2011-09-27T11:00:00,0.097,0,6,20110927T11,2011,28062.5,23948.6
2011-09-27T12:00:00,0.086,0,6,20110927T12,2011,28475.3,24301
2011-09-27T13:00:00,0.082,0,6,20110927T13,2011,30274.1,25836.1
2011-09-27T14:00:00,0.079,0,6,20110927T14,2011,33204.6,28337
2011-09-27T15:00:00,0.077,0.08,6,20110927T15,2011,35093.6,29949
2011-09-27T16:00:00,0.074,0.271,6,20110927T16,2011,36814.8,31417.9
2011-09-27T17:00:00,0.078,0.451,6,20110927T17,2011,38485.5,32843.7
2011-09-27T18:00:00,0.094,0.584,6,20110927T18,2011,40346.8,34432.1
2011-09-27T19:00:00,0.112,0.666,6,20110927T19,2011,41880.7,35741.2
2011-09-27T20:00:00,0.132,0.705,6,20110927T20,2011,43268.3,36925.4
2011-09-27T21:00:00,0.157,0.691,6,20110927T21,2011,44824.1,38253.1
2011-09-27T22:00:00,0.161,0.636,6,20110927T22,2011,46021.4,39274.8
2011-09-27T23:00:00,0.168,0.534,6,20110927T23,2011,46877.2,40005.2
2011-09-28T00:00:00,0.169,0.385,6,20110928T00,2011,47120.8,40213
2011-09-28T01:00:00,0.173,0.2,6,20110928T01,2011,46249.5,39469.5
2011-09-28T02:00:00,0.182,0,6,20110928T02,2011,44956.8,38366.3
2011-09-28T03:00:00,0.177,0,6,20110928T03,2011,45582.1,38899.9
2011-09-28T04:00:00,0.164,0,6,20110928T04,2011,43967.3,37521.9
2011-09-28T05:00:00,0.149,0,6,20110928T05,2011,40929.8,34929.6
2011-09-28T06:00:00,0.138,0,6,20110928T06,2011,36907.2,31496.7
2011-09-28T07:00:00,0.125,0,6,20110928T07,2011,33425.4,28525.4
2011-09-28T08:00:00,0.116,0,6,20110928T08,2011,31616.6,26981.7
2011-09-28T09:00:00,0.111,0,6,20110928T09,2011,30318.2,25873.7
2011-09-28T10:00:00,0.102,0,6,20110928T10,2011,29395.9,25086.6
2011-09-28T11:00:00,0.087,0,6,20110928T11,2011,29103.5,24837.1
2011-09-28T12:00:00,0.077,0,6,20110928T12,2011,29732.3,25373.7
2011-09-28T13:00:00,0.072,0,6,20110928T13,2011,31169.6,26600.3
2011-09-28T14:00:00,0.068,0,6,20110928T14,2011,34196.9,29183.7
2011-09-28T15:00:00,0.062,0.076,6,20110928T15,2011,36175.2,30872.1
2011-09-28T16:00:00,0.053,0.269,6,20110928T16,2011,37830.8,32284.9
2011-09-28T17:00:00,0.046,0.448,6,20110928T17,2011,39556.4,33757.6
2011-09-28T18:00:00,0.041,0.582,6,20110928T18,2011,41247.8,35201.1
2011-09-28T19:00:00,0.038,0.666,6,20110928T19,2011,42719.7,36457.2
2011-09-28T20:00:00,0.035,0.696,6,20110928T20,2011,44189.1,37711.2
2011-09-28T21:00:00,0.031,0.682,6,20110928T21,2011,45936,39202
2011-09-28T22:00:00,0.026,0.624,6,20110928T22,2011,47106.9,40201.2
2011-09-28T23:00:00,0.028,0.522,6,20110928T23,2011,48152.3,41093.4
2011-09-29T00:00:00,0.031,0.377,6,20110929T00,2011,48376,41284.3
2011-09-29T01:00:00,0.035,0.193,6,20110929T01,2011,47343.2,40402.9
2011-09-29T02:00:00,0.038,0,6,20110929T02,2011,46099.7,39341.7
2011-09-29T03:00:00,0.034,0,6,20110929T03,2011,46678.9,39835.9
2011-09-29T04:00:00,0.029,0,6,20110929T04,2011,44708.2,38154.1
2011-09-29T05:00:00,0.025,0,6,20110929T05,2011,41486.1,35404.4
2011-09-29T06:00:00,0.021,0,6,20110929T06,2011,37528.6,32027.1
2011-09-29T07:00:00,0.019,0,6,20110929T07,2011,33947.2,28970.7
2011-09-29T08:00:00,0.018,0,6,20110929T08,2011,31475.8,26861.5
2011-09-29T09:00:00,0.017,0,6,20110929T09,2011,30197.8,25770.9
2011-09-29T10:00:00,0.015,0,6,20110929T10,2011,29694.2,25341.2
2011-09-29T11:00:00,0.011,0,6,20110929T11,2011,29299.7,25004.5
2011-09-29T12:00:00,0.009,0,6,20110929T12,2011,29519,25191.6
2011-09-29T13:00:00,0.009,0,6,20110929T13,2011,31039.2,26489
2011-09-29T14:00:00,0.012,0,6,20110929T14,2011,34064.1,29070.5
2011-09-29T15:00:00,0.016,0.074,6,20110929T15,2011,35831.6,30578.8
2011-09-29T16:00:00,0.017,0.265,6,20110929T16,2011,37555.5,32050
2011-09-29T17:00:00,0.018,0.444,6,20110929T17,2011,39517,33724
2011-09-29T18:00:00,0.023,0.577,6,20110929T18,2011,41464.7,35386.1
2011-09-29T19:00:00,0.032,0.654,6,20110929T19,2011,42979.3,36678.7
2011-09-29T20:00:00,0.041,0.688,6,20110929T20,2011,44376.5,37871.1
2011-09-29T21:00:00,0.048,0.673,6,20110929T21,2011,45994.1,39251.6
2011-09-29T22:00:00,0.041,0.612,6,20110929T22,2011,47145.2,40233.9
2011-09-29T23:00:00,0.045,0.51,6,20110929T23,2011,48071.7,41024.6
2011-09-30T00:00:00,0.04,0.361,6,20110930T00,2011,47839.1,40826.1
2011-09-30T01:00:00,0.034,0.185,6,20110930T01,2011,46539,39716.6
2011-09-30T02:00:00,0.039,0,6,20110930T02,2011,45205.9,38578.9
2011-09-30T03:00:00,0.039,0,6,20110930T03,2011,45882.8,39156.6
2011-09-30T04:00:00,0.033,0,6,20110930T04,2011,43991.3,37542.4
2011-09-30T05:00:00,0.027,0,6,20110930T05,2011,40681.7,34717.9
2011-09-30T06:00:00,0.026,0,6,20110930T06,2011,36740.9,31354.8
2011-09-30T07:00:00,0.025,0,6,20110930T07,2011,33518,28604.4
2011-09-30T08:00:00,0.029,0,6,20110930T08,2011,31678.1,27034.2
2011-09-30T09:00:00,0.032,0,6,20110930T09,2011,30335.7,25888.6
2011-09-30T10:00:00,0.02,0,6,20110930T10,2011,29344.6,25042.8
2011-09-30T11:00:00,0.022,0,6,20110930T11,2011,28962.8,24716.9
2011-09-30T12:00:00,0.021,0,6,20110930T12,2011,29595.7,25257.1
2011-09-30T13:00:00,0.021,0,6,20110930T13,2011,31359,26761.9
2011-09-30T14:00:00,0.023,0,6,20110930T14,2011,34123.8,29121.4
2011-09-30T15:00:00,0.026,0.07,6,20110930T15,2011,35701.1,30467.4
2011-09-30T16:00:00,0.026,0.255,6,20110930T16,2011,37118.7,31677.3
2011-09-30T17:00:00,0.028,0.43,6,20110930T17,2011,38860.7,33163.9
2011-09-30T18:00:00,0.039,0.562,6,20110930T18,2011,40593.1,34642.3
2011-09-30T19:00:00,0.051,0.63,6,20110930T19,2011,41754.2,35633.2
2011-09-30T20:00:00,0.077,0.659,6,20110930T20,2011,42530.5,36295.7
2011-09-30T21:00:00,0.098,0.644,6,20110930T21,2011,43510.6,37132.1
2011-09-30T22:00:00,0.068,0.563,6,20110930T22,2011,43663.3,37262.4
2011-09-30T23:00:00,0.082,0.461,6,20110930T23,2011,43910.3,37473.3
2011-10-01T00:00:00,0.078,0.314,6,20111001T00,2011,43433.9,37066.7
2011-10-01T01:00:00,0.076,0.164,6,20111001T01,2011,42017.3,35857.7
2011-10-01T02:00:00,0.082,0,6,20111001T02,2011,41532.4,35443.9
2011-10-01T03:00:00,0.085,0,6,20111001T03,2011,42447.9,36225.2
2011-10-01T04:00:00,0.076,0,6,20111001T04,2011,41125.6,35096.8
2011-10-01T05:00:00,0.069,0,6,20111001T05,2011,38758.2,33076.4
2011-10-01T06:00:00,0.065,0,6,20111001T06,2011,35750.2,30509.4
